Tam Zamanlı,"Ambalaj, Kağıt- Oluklu Mukavva",BATI AMBALAJ SAN. TİC. A.Ş.,BATI AMBALAJ SAN. TİC. A.Ş.,Numune Sorumlusu,3616846,Kocaeli(Gebze),active,Detail-Aday,"GENEL NİTELİKLER VE İŞ TANIMI 1973 yılından bu yana ambalaj sektöründe oluklu mukavva safiha, kutu, koli üretimi, masura, köşebent üzerine faaliyet gösteren firmamız Batı Ambalaj'da görevlendirilmek üzere, oluklu mukavva sektöründe çalışacak ‘Numune Hazırlama Personeli’ aramaktayız.ARANAN NİTELİKLER Oluklu mukavva sektöründe tecrübesi olan veya üretim tecrübesi olan,   Çözüm odaklı, çoklu görev takibi ve zaman yönetimi becerileri olan,Erkek adaylar için askerlik hizmetini tamamlamış,Uzun soluklu çalışacak,Gelişime açık ve diğer departmanlarla yardımlaşabilecek,İŞ TANIMIMüşteri taleplerinine göre hızlı şekilde bilfiil koli numunesi hazırlamak,Üretim iş emirlerini üretime vermek,Kalıp ve klişe takibini yapmak,Satış ve üretim departmanlarına destek vermek,Fire takibini sağlamak,Yapılan işlerle ilgili raporlama yapmak,","
                Bugün
                 güncellendi
               "
Tam Zamanlı,Yapı,PEİKKO YAPİ MALZEMELERİ SAN.VE TİC.A.Ş.,PEİKKO YAPİ MALZEMELERİ SAN.VE TİC.A.Ş.,Üretim Elemanı,3496695,Kocaeli(Başiskele),active,Detail-Aday,"GENEL NİTELİKLER VE İŞ TANIMI Firmamızın Kocaeli Başiskele 'deki  üretim tesislerinde çelik konstrüksiyon yapı elemanları üretiminde çalışmak üzere;Lise mezunu (tercihen Meslek Liseleri veya Yüksek Okulların ilgili bölümlerinden mezun), İşyeri disiplininde çalışabilecek, sorumluluk sahibi,Ekip çalışmasına yatkın,Gelişimine açık, öğrenmeye hevesli,Üretim  Elemanları alınacaktır.**Faaliyet gösterilecek üretim aşamaları; Yarı mamulün kabulü, gruplanması ve stoklamaKaynaklanmış elemanların mekanik ve civatalı montaj ve birleşimlerinin yapılmasıBitmiş ürünlerin paketlenmesi (paletlere istiflenmesi)Ahşap paletlerin işlenmesi ve sevkiyata hazırlanmasıOtomatik üretim hattına malzeme beslenmesi ve tamamlanmış mamulün alınıp stoklanmasıAdayların:Gazaltı, Kaynağı, Punto kaynak yapabilen,Tercihen kaynakçı sertifikası veya kalfalık/ustalık belgesi bulunan,Kaynaklı imalat ve konstrüksiyonları hakkında deneyim sahibi,Forklift operatör deneyim ve ehliyeti sahibiolması tercih sebebidir.Vardiyalı çalışma olmayacaktır.","
                1 gün önce
                 güncellendi
               "
Tam Zamanlı,Enerji,Yıldırım Holding,Yıldırım Holding,Üretim Elemanı,3605176,Kocaeli(Dilovası),active,Detail-Aday,"GENEL NİTELİKLER VE İŞ TANIMI YILDIRIM Grubu Hakkında:YILDIRIM Grubu, 1963 yılında kurulmuş bir şirketler topluluğudur. Kuruluşundan bu yana girişimcilik ve inovasyon sayesinde global bir endüstriyel gruba dönüşmüştür. Aynı zamanda Türkiye’nin en hızlı büyüyen şirketleri arasına girmiştir. YILDIRIM, 1993 yılında dış ticarete atılmış, 2008 yılında ilk uluslararası yatırımını hayata geçirmiştir. Bugün YILDIRIM, merkezi İstanbul’da bulunan, dünyanın 56 ülkesinde, 9 sektörde faaliyet gösteren ve 25.000’den fazla kişiye istihdam sağlayan bir küresel güç konumuna erişmiştir. Şirket, metal ve madencilik, liman işletmeciliği, gübre ve kimyasallar, enerji ve emtia ticareti alanlarında faaliyettedir.YILDIRIM Enerji Holding çatısı altında faaliyet gösteren YILSOLAR şirketimiz için,Kocaeli/ Dilovası lokasyonunda görevlendirilmek üzere Üretim Elemanı arayışımız bulunmaktadır. Genel Nitelikler:Lise veya tercihen MYO mezunuVardiya düzeninde çalışabilecek ve yoğun iş temposuna uyum sağlayabilecekİş disiplini farkındalığına ve sorumluluk duygusuna sahipDikkatli, titiz ve özveriliİş birliği ve takım çalışmasına yatkınErkek adaylar için askerlik görevini tamamlamışİş Tanımı:İşletme genelinde tanımlı olan talimat ve prosedürlere uygun olarak, çalışma alanında mevcut olan üretim ekipman veya makinelerini çalıştırmak, bu sayede ilgili üretimi gerçekleştirmekİşletme genelinde tanımlanan iş sağlığı ve güvenliği kurallarına uygun olarak çalışma yapmakÜretim reçetesinde bulunan yönlendirmelere uygun olarak üretimi gerçekleştirmekÜretim süreçleri, üretim ekipmanı ve makinelerle ilgili problemleri ilgili yöneticiye bildirmekÜretim sırasında gereken ara kontroller için numune almak ve ilgili sorumluya iletmekKalite kontrol yönlendirmelerine uymakÜretimi tamamlanmış ürünlerin kalite standartlarına uygun olarak sonraki işlem adımına geçmesini sağlamakÜretim faaliyetlerinin iyileştirilmesine katkı sağlamak","
                2 gün önce
                 yayınlandı
               "
Tam Zamanlı,"Metal Sanayi, Demir- Çelik, Çelik Montaj İmalat",ArcelorMittal RZK ÇELİK SERVİS MERKEZİ SAN. VE TİC. A.Ş.,ArcelorMittal RZK ÇELİK SERVİS MERKEZİ SAN. VE TİC. A.Ş.,Üretim Personeli,3604738,Kocaeli,active,Detail-Aday,"GENEL NİTELİKLER VE İŞ TANIMI GENEL NİTELİKLER VE İŞ TANIMITürkiye'nin tüm stratejik noktalarında, yapı sektöründen, makine imalatına, gemi sanayiden, enerji, savunma gibi bir çok Sektöre hizmet veren ArcelorMittal RZK ÇELİK SERVİS MERKEZİ SAN. ve TİC. AŞ.'nin Dilovası Makineciler Organize Sanayi Bölgesinde yer alan fabrikasında ki lazer kesim, plazma kesim, oksijen kesim, kumlama-boyama ya da boy kesme, dilme makinalarında görevlendirmek üzere;İki vardiyalı çalışabilecek (08.00-16.00 / 16.00-24.00),Erkek adaylar için askerlik görevini tamamlamış,Kocaeli'nde veya İstanbul'un Tuzla ya da Pendik ilçesinde ikamet eden, “Üretim Personelleri” aramaktayız.","
                2 gün önce
                 güncellendi
               "
Tam Zamanlı,Kozmetik, Flormar, Flormar,Üretim Elemanı,3254235,Kocaeli(Gebze),active,Detail-Aday,"GENEL NİTELİKLER VE İŞ TANIMI Min. lise mezunu,Tercihen kozmetik, gıda, ilaç sektörlerinde üretim yapan firmalarda çalışmış,Vardiyalı çalışma sistemine ayak uydurabilecek,Dikkatli, titiz ve disiplinli çalışmayı ilke edinmiş,Yoğun çalışma temposuna uyum sağlayabilecek,Takım çalışmasına yatkın,Erkek adaylar için askerlik görevini tamamlamış,Tercihen Gebze civarında ikamet edenİŞ TANIMISorumlu olduğu işi beklenen zaman ve miktarda, beklenen kalitede yerine getirmek,Çalışma ortamının her zaman temiz ve düzenli bulunmasını sağlamak,Yöneticisinin uygun gördüğü makineleri makine kullanma talimatlarına uygun olarak çalıştırmak,Üretim esasında ürün kalitesini ilgili kontrol planlarına uygun olarak kontrol etmek, sonuçları değerlendirmek ve kaydetmek,Makine ve ekipman bakımlarında üzerine düşen görevleri ilgili bakım ve temizlik talimatlarına uygun olarak çalışmak,Flormar olarak eğitimde ve işe alımda, fırsat eşitliği ve eşit davranış ilkesini benimsiyoruz. İlanlarımıza başvuran herkes ırk, cinsiyet, renk, ulusal veya sosyal köken, etnik köken, din, yaş, medeni durum, hamilelik, engellilik, cinsel yönelim, cinsiyet ifadesi veya siyasi görüş ayrımı gözetmeksizin istihdam için değerlendirilecektir.","
                2 gün önce
                 güncellendi
               "
Tam Zamanlı,İlaç Sanayi,Berko İlaç ve Kimya San. A.Ş.,Berko İlaç ve Kimya San. A.Ş.,Üretim Elemanı,2977765,İstanbul(Asya),active,Detail-Aday,"GENEL NİTELİKLER VE İŞ TANIMI Otuz beş yılı aşkın süredir, yenilikçi bakış açısı, 800’e yakın çalışanı ve dünya standartlarında 3 fazdan oluşan 21 bin metrekarelik üretim tesisiyle sağlıklı yarınlar için üreten Berko İlaç şirketimizin Sultanbeyli lokasyonu için ""Üretim Elemanı / Operatörü"" arıyoruz. En az Lise mezunu veya tercihen Mesleki ve Teknik Liselerin ilgili bölümlerinden mezun,Tercihen ilaç sektöründe deneyimli, Vardiyalı düzende çalışabilecek ve esnek çalışma saatlerine uyum sağlayabilecek,Askerlik hizmetini tamamlamış (Erkek adaylar için), Anadolu yakasında ikamet eden takım arkadaşı arıyoruz.","
                2 gün önce
                 güncellendi
               "
Tam Zamanlı,Bilişim,Casper Bilgisayar Sistemleri A.Ş.,Casper Bilgisayar Sistemleri A.Ş.,Üretim Elemanı,3471397,İstanbul(Asya)(Ümraniye),active,Detail-Aday,"GENEL NİTELİKLER VE İŞ TANIMI 1991 yılında başlayan yolculuğumuzda, bugün ülkemizin teknolojide dünyadaki en önemli temsilcilerinden biri ve Türkiye'de dijital dönüşüme yön veren lider markalardan olmanın gururunu yaşıyoruz. İlham verici liderler ve destekleyici çalışma arkadaşları ile işbirliği yaparak, bizimle beraber keyifle çalışacak, İstanbul/ Ümraniye’de bulunan genel merkezimizde değerlendirilmek üzere aşağıdaki yetkinliklere sahip bir “ Üretim Elemanı”  arıyoruz.Sorumlulukların: Telefon veya bilgisayar üretim bandı üzerinde montaj, paketleme, kontrol , test işlemlerinin yapılması,Aradıklarımız :Tercihen Meslek Lisesi ve MYO' larının Elektronik ve Bilgisayar donanım bölümlerinden mezunsan,Takım çalışmasına yatkınsan,Dikkatli ve titiz çalışmaya özen gösteriyorsan,Yoğun ve hızlı çalışma ortamına uyumluysan,Montaj bandında en az 1 yıl deneyimliysen,Tercihen Anadolu yakasında ikamet ediyorsan,Peki sana neler sunuyoruz? İlk günden aldığın sorumluluklarla kendini geliştirme ve öğrenme imkanı,Açık iletişim, çok boyutlu liderlik ve takım çalışmasına önem veren ekip,Genç, yetenekli ekibimizle birlikte bilişim sektörünün geleceğini şekillendirme fırsatı !Başvurunu heyecanla bekliyoruz!","
                2 gün önce
                 güncellendi
               "
Tam Zamanlı,İlaç Sanayi,BİLİM İLAÇ SANAYİİ VE TİCARET A.Ş.,BİLİM İLAÇ SANAYİİ VE TİCARET A.Ş.,Üretim Operatörü,3478044,Kocaeli(Gebze),active,Detail-Aday,"GENEL NİTELİKLER VE İŞ TANIMI 1953 yılında faaliyete başlayan Bilim İlaç, stratejik önemi olan ilaç konusunda, üretim ve pazarlama faaliyeti gösteren yüzde yüz Türk sermayeli bir şirkettir. Bilim İlaç, üretimini Gebze ve Çerkezköy’de bulunan iki ayrı tesiste gerçekleştirmekte ve 70'ten fazla ülkeye ihracat yapmaktadır. Türkiye’de faaliyet gösteren 500'e yakın ilaç firmasının yer aldığı pazarda Bilim İlaç, içinde bulunduğu segmentlerde ilk 3’te yer almakta ve hedeflerini gerçekleştirerek büyümeye devam etmektedir.Şirketimizin Gebze lokasyonu Üretim Müdürlüğünde görevlendirilmek üzere “Üretim Çalışanı”arıyoruz. GENEL NİTELİKLEREn az lise mezunu,İyi üretim uygulamalarına uyum sağlayabilecek,Vardiyalı çalışabilecek, Kocaeli ya da İstanbul Anadolu Yakasında ikamet eden/edebilecek olan,Erkek adaylar için askerliğini yapmış.İŞ TANIMISolid Üretim, Solid Ambalaj, Likit&Pomat ve Steril alan ilaç üretim proseslerinde  granülasyon, kaplama, paketleme, tartım, tablet baskı, kutulama, blisterleme, pomat, dolum, ambalaj, otoklav operasyonlarında çalışmak.İyi üretim kurallarına uyarak bölümde üretilen ürünlerin önceden belirlenen zaman, miktar ve kalitede üretilmesi.Kullanılacak makine ve ekipmanları üretime hazır hale getirmek.Sorumlu olduğu makine ve ekipmanların bakım ve temizliğinden sorumlu olmak.","
                2 gün önce
                 güncellendi
               "
Tam Zamanlı,Otomotiv,KALE BAĞLANTI TEKNOLOJİLERİ SAN.VE TİC.A.Ş.,KALE BAĞLANTI TEKNOLOJİLERİ SAN.VE TİC.A.Ş.,Üretim Operatörü,3588716,"Kocaeli(Darıca, Gebze, Çayırova), İstanbul(Asya)",active,Detail-Aday,"GENEL NİTELİKLER VE İŞ TANIMI Dünya standartlarında kelepçe ve bağlantı elemanları üretimi konusunda otomotiv sektöründe faaliyet gösteren ve ihracat ağırlıklı çalışan şirketimizin Üretim Hatlarında, Bakım ve Kalıphane Bölümünde deneyimli ve/veya yetiştirilmek üzere Üretim Operatörleri aranmaktadır.Aranan Nitelikler: Meslek lisesi mezunu ya da mesleki yeterlilik belgesine sahip,Tercihen üretim sektöründe deneyimli,Mesleki ve teknik olarak kendisini sürekli geliştirmek isteyen,İletişim becerileri gelişmiş, takım çalışmalarında uyumlu,Vardiyalı çalışabilecek,Askerlik hizmetini tamamlamış,İstanbul Anadolu Yakasında ya da Kocaeli'nin Darıca, Gebze veya Çayırova ilçelerinde ikamet eden (Çalışma Yeri Tuzla/İstanbul'dur.)","
                2 gün önce
                 güncellendi
               "
Tam Zamanlı,undefined,DSC OTOMOTİV KOLTUK SİSTEMLERİ SAN.VE TİC A.Ş,DSC OTOMOTİV KOLTUK SİSTEMLERİ SAN.VE TİC A.Ş,Üretim İşçisi,3586980,Kocaeli(Kartepe),active,Detail-Aday,"GENEL NİTELİKLER VE İŞ TANIMI DSC Otomotiv Koltuk Sistemleri, 2006 yılının Ağustos ayında Hyundai Motor Company’nin dünyadaki en büyük koltuk ve iskelet üreticilerinden biri olan Kore DSC (Daechang Seat Company) liderliği ile kurulmuştur. Koltuk iskelet sistemleri üreten firmamız, 2007 yılı Mart ayında seri üretime başlamıştır.4200 m2 kapalı alanda faaliyet gösteren DSC Otomotiv, otomotiv sektörünün en yoğun olduğu bölge olan Kartepe – Kocaeli tesislerinde üretim yapmaktadır. DSC Otomotiv Koltuk Sistemleri San. Ve Tic. A.Ş. ; koltuk iskelet sistemleri üretiminde faaliyet göstermektedir. Üretimimiz tam otomatik hatlarda, gazaltı ve punta kaynak robotları ile yapılmaktadır. Kaynak işlemlerinin yanı sıra montajını yaptığımız koltuk iskeletlerinin detay parçalarının pres ve boru bükme işlemleri de kendi bünyemizde bulunan tesislerimizde yapılmaktadır.Şirketimizde ""Üretim İşçisi"" olarak görevlendirilmek üzere aşağıda belirtilen niteliklerde çalışma arkadaşı aramaktayız.ADAYLARIN;· Lise veya Meslek Lisesinden mezun, · Vardiyalı düzende çalışabilecek, · Ekip çalışmasına yatkın, dikkatli,· Tercihen daha önce Seri Üretim yapan firmalarda çalışmış,· Askerlik ile ilişiği bulunmaması beklenmektedir.","
                2 gün önce
                 güncellendi
               "
Tam Zamanlı,"Enerji, Yenilenebilir Enerji, Elektrik Dağıtım, Gıda, Ticaret",Eksun Gıda Tarım ve Ticaret A.Ş.,Eksun Gıda Tarım ve Ticaret A.Ş.,Paketleme Elemanı,3077285,Tekirdağ(Muratlı),active,Detail-Aday,"GENEL NİTELİKLER VE İŞ TANIMI Eksim Yatırım Holding A.Ş  bünyesinde faaliyet gösteren Eksun Gıda Muratlı/Tekirdağ fabrikamızda  görevlendirilmek üzere aşağıdaki niteliklere sahip Üretim Paketleme Görevlisi aramaktayız.Genel  Nitelikler :. Kişisel hijyenine ve çalışma hijyeni kurallarına dikkat eden,. Vardiyalı ve mesaili çalışmaya uygun,. Ekip  çalışmasına yatkın; çözüm odaklı çalışan,.  Yeniliklere açık ve öğrenmeye istekli bir kişiliğe sahip,.  Erkek  adaylar için askerlik görevini tamamlamış,. Tekirdağ Merkez ya da Muratlı ilçesinde ikamet eden,. Sinangil Üretim Müdürlüğü departmanımızda Üretim Paketleme Görevlisi olarak çalışacak çalışma arkadaşları aramaktayız.Firmamızın Tekirdağ Merkez ve Muratlı ilçesinden servisi bulunmaktadır.","
                Bugün
                 güncellendi
               "
Tam Zamanlı,"Enerji, Yenilenebilir Enerji, Elektrik Dağıtım, Gıda, Ticaret",Eksun Gıda Tarım ve Ticaret A.Ş.,Eksun Gıda Tarım ve Ticaret A.Ş.,Genel Başvuru,3170105,Tekirdağ(Muratlı),active,Detail-Aday,"GENEL NİTELİKLER VE İŞ TANIMI Eksim Yatırım Holding A.Ş bünyesinde faaliyet gösteren Eksun Gıda Muratlı/Tekirdağ fabrikamızda görevlendirilmek üzere personel arayışımız bulunmaktadır.Bu ilan bir Genel Başvuru ilanıdır; bünyemizde bulunan açık ve açılması muhtemel kadrolarımız için sizlerin başvurularınızı almak için açılmıştır.Başvurular, ileride oluşabilecek tüm pozisyonlar için değerlendirmeye alınacak ve niteliklerinize uygun pozisyonlar oluşması durumunda sizinle temasa geçilecektir.Firmamızın Tekirdağ Merkez ve Muratlı ilçesine servisi bulunmaktadır.Gösterdiğiniz ilgi için şimdiden teşekkür ederiz.","
                Bugün
                 güncellendi
               "
Tam Zamanlı,"Enerji, Yenilenebilir Enerji, Elektrik Dağıtım, Gıda, Ticaret",Eksim Yatırım Holding,Eksim Yatırım Holding,Dış Ticaret Sorumlusu,3642086,Tekirdağ(Muratlı),active,Detail-Aday,"GENEL NİTELİKLER VE İŞ TANIMI Eksim Holding A.Ş bünyesinde faaliyet gösteren Eksun Tekirdağ Fabrikamızda görevlendirilmek üzere aşağıdaki niteliklere sahip ' Dış Ticaret Sorumlusu ' arıyoruz.GENEL NİTELİKLER . Meslek Yüksek Okullarının ve Üniversitelerin ilgili bölümlerinden mezun,. Dış Ticaret operasyon süreçleri, Liman ve saha süreçlerinin planlanması gibi süreçler hakkında bilgiye sahip, yetiştirilmek üzere ya da deneyimi olan,. MS Office uygulamalarını  iyi düzeyde kullanabilen, . Ekip çalışmasına yatkın; sorunlara çözüm odaklı yaklaşabilen ,. Erkek adaylar için askerlik görevini tamamlamış,. Aktif olarak araç kullanabilen,. Yenilikçi, analiz ve araştırmacı bir kişiliğe sahip,. Tekirdağ Merkez, Muratlı, Çorlu  ya da Ergene ilçelerinde ikamet eden.ROL ve SORUMLULUKLAR. İhracat planlaması ve organizasyonu süreçlerinde aktif olarak rol alabilecek,. İhracatta kullanılacak yardımcı malzemelerin siparişlerinin verilmesi ve sürecin takip edilmesi,. Dış Ticarette oluşan masraflarla ilgili faturaların kontrolü ve uygunluk verilenlerin ilgili programa aktarılması,. İhracatta fabrika içi yükleme organizasyonunun  yapılması ve ilgili kişilerle iletişime geçilmesi,. İhracat yüklemelerinde fiziki işlerin takibi,. İhracat ve İthalattaki lojistik firmalarının sevk araçlarının planlanması ve takibi,. İhracat ve İthalatta gözetim firmaları ile ilgili her türlü resmi yazışma sürecinin yapılması ve takibi .","
                Bugün
                 güncellendi
               "
Tam Zamanlı,"Enerji, Yenilenebilir Enerji, Elektrik Dağıtım, Gıda, Ticaret",Eksun Gıda Tarım ve Ticaret A.Ş.,Eksun Gıda Tarım ve Ticaret A.Ş.,Mekanik Bakım Ustası,3201486,Tekirdağ(Muratlı),active,Detail-Aday,"GENEL NİTELİKLER VE İŞ TANIMI Eksim Holding A.Ş. bünyesinde faaliyet gösteren Eksun Tekirdağ Fabrikamızda görevlendirilmek üzere aşağıdaki niteliklere sahip “Mekanik Bakım Görevlisi” arıyoruz.Genel Nitelikler:Tercihen Meslek Yüksek Okulu veya Meslek Liselerinin Torna, Tesviye, Motor bölümlerinden mezun,Tercihen Fabrikaların bakım onarım birimlerinde çalışma tecrübesi bulunan,Tercihen kaynak, demir doğrama gibi işlere eli yatkın,Gıda İşletmelerinde İş Hijyeni Belgesi'ne sahip,Erkek Adaylar için Askerlik görevini tamamlamış,Vardiyalı ve mesaili çalışmaya uygun,Departmanının görevlerini yerine getirebilecek fiziksel ve zihinsel bir engeli bulunmayan,Tozlu ortamda ve beden gücü gerektirecek işlerde çalışmaya engeli bulunmayan,Yeniliklere açık ve öğrenmeye istekli bir kişiliğe sahip takım arkadaşları aramaktayız.Firmamızın Tekirdağ Merkez ve Muratlı ilçesine servisi bulunmaktadır.","
                Bugün
                 güncellendi
               "
Tam Zamanlı,"Enerji, Yenilenebilir Enerji, Elektrik Dağıtım, Gıda, Ticaret",Eksim Yatırım Holding,Eksim Yatırım Holding,Mutfak Elemanı,3641154,İstanbul(Asya)(Üsküdar),active,Detail-Aday,"GENEL NİTELİKLER VE İŞ TANIMI Temelleri 1986 yılında atılan Eksim Yatırım Holding faaliyet gösterdiği yenilenebilir enerji üretimi, elektrik dağıtımı ve perakende hizmetleri, gıda üretimi, inşaat ve gayrimenkul alanlarındaki yatırımlarıyla ülkemizin önde gelen holdingleri arasında yer alıyor. Enerji üretiminde tamamı yenilenebilir kaynaklara dayanan 645 MW’lık kurulu gücü ile Eksim, dağıtımını yaptığı yıllık 23 milyar kilovatsaat elektrikle birlikte 6 milyon insanımızın elektrik ihtiyacını karşılıyor. Eksim’in yirmiden fazla iştirakinde, yaklaşık 9 bin kişi çalışıyor.Eksim Yatırım Holding A.Ş. bünyesinde İdari İşler Müdürlüğü Departmanında görevlendirilmek üzere aşağıdaki niteliklere sahip “Mutfak Elemanı” arıyoruz. İş Tanımı ve Genel Nitelikler Yemek için ön hazırlık, bulaşık yıkama ve mutfak temizliğine destek olan,Mutfakta olmayı ve çalışmayı seven, Prosedürlere ve talimatlara uyan,  Titiz ve disiplinli çalışan, Yoğun çalışma temposuna uyum sağlayan, Ekip çalışmasına yatkın, İletişim yönü kuvvetli, ","
                4 gün önce
                 yayınlandı
               "
Tam Zamanlı,"Enerji, Yenilenebilir Enerji, Elektrik Dağıtım, Gıda, Ticaret",Eksim Yatırım Holding,Eksim Yatırım Holding,İç Denetçi,2755005,İstanbul(Asya)(Üsküdar),active,Detail-Aday,"GENEL NİTELİKLER VE İŞ TANIMI Temelleri 1986 yılında atılan Eksim Yatırım Holding faaliyet gösterdiği yenilenebilir enerji üretimi, elektrik dağıtımı ve perakende hizmetleri, gıda üretimi, inşaat ve gayrimenkul alanlarındaki yatırımlarıyla ülkemizin önde gelen holdingleri arasında yer alıyor. Enerji üretiminde tamamı yenilenebilir kaynaklara dayanıyor. Eksim’in yirmiden fazla iştirakinde, yaklaşık 9 bin kişi çalışıyor. Eksim Yatırım Holding A.Ş. bünyesinde Denetim Başkanlığında görevlendirilmek üzere aşağıdaki niteliklere sahip “İç Denetim Asistanı” arıyoruz. Genel Nitelikler Üniversitelerin ilgili bölümlerinden mezun,İç denetim konusunda 1-2 yıl tecrübeli,MS Office uygulamalarına hakim,Analitik düşünme yeteneğine sahip,Problem çözmeyi seven,Planlama ve takip yeteneği yüksek,Yazılı ve sözlü iletişimi kuvvetli,Detaylara önem veren,Ekip çalışmasına yatkın.Rol ve SorumluluklarBağlı bulunduğu denetim başkanı tarafından kendisine tanımlanacak olan denetim çalışmalarının eksiksiz ve zamanında yürütülmesi,Sahada yapılacak denetim incelemelerinde görev alınması,Yıllık iç denetim planlarının hazırlanmasına katkı sağlaması,Operasyonel, mali ve uygunluk denetimlerinin gerçekleştirilmesine katkı sağlaması,İç denetim görevlerine ilişkin denetim raporlarının yazılmasına katkı sağlanması.","
                5 gün önce
                 güncellendi
               "
Tam Zamanlı,"Enerji, Yenilenebilir Enerji, Elektrik Dağıtım, Gıda, Ticaret",Eksun Gıda Tarım ve Ticaret A.Ş.,Eksun Gıda Tarım ve Ticaret A.Ş.,Elektrik Bakım Sorumlusu,3432523,Konya(Selçuklu),active,Detail-Aday,"GENEL NİTELİKLER VE İŞ TANIMI GENEL NİTELİKLER VE İŞ TANIMIEksim Holding A.Ş. bünyesinde faaliyet gösteren Konya Eksun ( Alpa Unları ) Fabrikamızda görevlendirilmek üzere aşağıdaki niteliklere sahip “Elektrik Bakım Sorumlusu” arıyoruz. Genel Nitelikler & Rol ve SorumluluklarMeslek Yüksekokulu ya da Meslek Liselerinin Elektrik/Elektronik bölümlerinden mezun, Endüstriyel tesis elektrik bakım-onarımı konusunda tecrübeli,Endüstriyel tesis pano, otomasyon ve elektrik motorları konusunda tecrübeli,Proje takibi yapabilen ve arıza tespit konusunda deneyimli,Ekip çalışmasına yatkın; sorunlara çözüm odaklı yaklaşabilen,Erkek adaylar için askerlik görevini tamamlamış,Vardiyalı ve mesaili çalışmaya uygun,Bakım departmanının görevlerini yerine getirebilecek fiziksel ve zihinsel bir engeli bulunmayan,Yenilikçi, analitik ve araştırmacı bir kişiliğe sahip takım arkadaşı aramaktayız.","
                5 gün önce
                 güncellendi
               "
Tam Zamanlı,"Enerji, Yenilenebilir Enerji, Elektrik Dağıtım, Gıda, Ticaret",Eksun Gıda Tarım ve Ticaret A.Ş.,Eksun Gıda Tarım ve Ticaret A.Ş.,Fabrika Personeli,3134109,"Konya(Merkez, Karatay, Selçuklu, Meram)",active,Detail-Aday,"GENEL NİTELİKLER VE İŞ TANIMI Fabrikamızda görevlendirilmek üzere aşağıdaki niteliklere sahip çalışma arkadaşları arıyoruz.Genel Nitelikler:Gıda İşletmelerinde İş Hijyeni Belgesi'ne sahip,Erkek Adaylar için Askerlik görevini tamamlamış,Vardiyalı ve mesaili çalışmaya uygun,Departmanının görevlerini yerine getirebilecek fiziksel ve zihinsel bir engeli bulunmayan,Tozlu ortamda ve beden gücü gerektirecek işlerde çalışmaya engeli bulunmayan,Yeniliklere açık ve öğrenmeye istekli bir kişiliğe sahip takım arkadaşları aramaktayız.","
                5 gün önce
                 güncellendi
               "
Tam Zamanlı,"Enerji, Yenilenebilir Enerji, Elektrik Dağıtım, Gıda, Ticaret",Eksun Gıda Tarım ve Ticaret A.Ş.,Eksun Gıda Tarım ve Ticaret A.Ş.,Fabrika Personeli,3169598,Konya(Selçuklu),active,Detail-Aday,"GENEL NİTELİKLER VE İŞ TANIMI Eksim ailesine katılmak için Genel Başvuru'da bulunabilirsiniz.Bu ilan bir Genel Başvuru ilanıdır; bünyemizde bulunan açık ve açılması muhtemel kadrolarımız için sizlerin başvurularınızı almak için açılmıştır.Şirketimize başvurmak istiyorsanız ve başvurmak istediğiniz alanda yayınlanmış bir ilanımız yoksa, başvurunuza çalışmak istediğiniz bölüm, pozisyon ve ili belirten bir ön yazı ekleyiniz.Başvurular, ileride oluşabilecek tüm pozisyonlar için değerlendirmeye alınacak ve niteliklerinize uygun pozisyonlar oluşması durumunda sizinle temasa geçilecektir. Gösterdiğiniz ilgi için teşekkür ederiz.","
                5 gün önce
                 güncellendi
               "
Tam Zamanlı,"Enerji, Yenilenebilir Enerji, Elektrik Dağıtım, Gıda, Ticaret",Eksim Yatırım Holding,Eksim Yatırım Holding,Mekanik Bakım Elemanı,3603393,Konya(Selçuklu),active,Detail-Aday,"GENEL NİTELİKLER VE İŞ TANIMI GENEL NİTELİKLER VE İŞ TANIMIEksim Holding A.Ş. bünyesinde faaliyet gösteren Eksun KonyaFabrikamızda görevlendirilmek üzere aşağıdaki niteliklere sahip “Mekanik Bakım Görevlisi” arıyoruz.Genel Nitelikler:Tercihen Meslek Yüksek Okulu veya Meslek Liselerinin ilgili bölümlerinden mezun,Tercihen Fabrikaların bakım onarım birimlerinde çalışma tecrübesi bulunan,Tercihen kaynak, demir doğrama gibi işlere eli yatkın,Gıda İşletmelerinde İş Hijyeni Belgesi'ne sahip,Erkek Adaylar için Askerlik görevini tamamlamış,Vardiyalı ve mesaili çalışmaya uygun,Departmanının görevlerini yerine getirebilecek fiziksel ve zihinsel bir engeli bulunmayan,Tozlu ortamda ve beden gücü gerektirecek işlerde çalışmaya engeli bulunmayan,Yeniliklere açık ve öğrenmeye istekli bir kişiliğe sahip takım arkadaşları aramaktayız.","
                5 gün önce
                 güncellendi
               "
